epoch,train_loss,val_loss,train_mae,val_mae,train_r2,val_r2,lr,sure_sn,encoder_donuk_mu
1,0.5611894567473595,0.2430796660128094,0.18340512388494834,0.13260070056410198,0.43881053572510076,0.7938931974757961,0.000989084726566536,1.686776876449585,True
2,0.18587363893244446,0.18277140245551154,0.1293247956847451,0.12844910667587184,0.8141263634151465,0.8426723840334611,0.0009568159560924792,1.4633255004882812,True
3,0.15975822286695993,0.16347080667813618,0.12404846831389216,0.12390976688790674,0.8402417772705393,0.8584272221083004,0.0009046039886902865,1.4566960334777832,True
4,0.1528379927663242,0.16335362252734956,0.12291451999071802,0.12609943796859133,0.8471620064088681,0.8582979187764048,0.0008347307378762499,1.457352638244629,True
5,0.15075630009675225,0.15730784648940677,0.1225469408676773,0.12074199534454576,0.8492436982340978,0.8634144180520316,0.0007502500000000003,1.4653503894805908,True
6,0.14975922761344107,0.16008809890065875,0.1236426905450634,0.1243678396313575,0.8502407728810695,0.8613083490989155,0.0006548539886902865,1.8391156196594238,False
7,0.14892684005889573,0.15538324557599567,0.12173350985792361,0.12139786859774591,0.8510731602147408,0.8652143341128689,0.0005527119674021932,1.8307781219482422,False
8,0.14819817282572514,0.15254640536648886,0.12261435913842163,0.11930821702717331,0.8518018290047599,0.8674966728477805,0.0004482880325978074,1.858818769454956,False
9,0.14500608143686247,0.15293711367107574,0.12030164763545285,0.12160389501987812,0.8549939200080957,0.8669630547871097,0.000346146011309714,1.8248519897460938,False
10,0.14687074580613305,0.1539251798675174,0.12193515518072148,0.12089233534272426,0.8531292551870022,0.8662980786161643,0.0002507500000000002,1.8501183986663818,False
11,0.14472178391047885,0.15385375221570333,0.12058511086277064,0.1202875854248929,0.8552782162802608,0.8662863097768139,0.00016626926212375052,1.8436222076416016,False
12,0.14365871954364937,0.15315026115803493,0.12067414934457549,0.1205069857564276,0.856341280491813,0.8668060551788701,9.639601130971382e-05,1.8425276279449463,False
13,0.14261482656002045,0.15322324903238388,0.1198066056420361,0.12053503181220232,0.85738517564347,0.8667726934656546,4.418404390752082e-05,1.838301181793213,False
