epoch,train_loss,val_loss,train_mae,val_mae,train_r2,val_r2,lr,sure_sn,encoder_donuk_mu
1,0.5945823610329828,0.24256878977730162,0.18883497784349965,0.14027848774679777,0.4054176514110317,0.7580121685791907,0.000989084726566536,1.4842135906219482,True
2,0.19368978187817484,0.16832758770102546,0.1332921673956614,0.12310361191805519,0.8063102203667164,0.8303540362709732,0.0009568159560924792,1.4869861602783203,True
3,0.15535175524839834,0.1594427764415741,0.12449739983909627,0.1226416944018286,0.8446482434764011,0.8381090811313006,0.0009046039886902865,1.4933629035949707,True
4,0.14928270658525097,0.16478367078871953,0.12349189289400697,0.1275363596959595,0.8507172960719933,0.8321002115923022,0.0008347307378762499,1.4844048023223877,True
5,0.14890595035893575,0.15388521183104742,0.12316172640691864,0.12235368076228123,0.8510940487779914,0.8432030665193779,0.0007502500000000003,1.483884334564209,True
6,0.1464399928555769,0.14987981291044325,0.12219498376970445,0.12093945029664072,0.8535600076236602,0.8472886336652866,0.0006548539886902865,1.8603627681732178,False
7,0.14243365052868337,0.1512484215554737,0.12129326404155642,0.1210581109312276,0.8575663503015087,0.8459551798521562,0.0005527119674021932,1.860896348953247,False
8,0.14475901858145448,0.15158677030177342,0.12216828224162721,0.12078067873776015,0.8552409832263795,0.8457817942911683,0.0004482880325978074,1.8552813529968262,False
9,0.142086195745388,0.15099272543475742,0.1204215484803678,0.1217195472267734,0.8579138061073295,0.8461266993959089,0.000346146011309714,1.8523895740509033,False
10,0.14260639257791663,0.14810207344236828,0.1215523698511557,0.11980243635003553,0.8573936086506768,0.8491423839330019,0.0002507500000000002,1.8680248260498047,False
11,0.1412431629265056,0.1483435434954507,0.1212525098178773,0.12042574305624319,0.8587568372791232,0.8488573191352011,0.00016626926212375052,1.8570654392242432,False
12,0.14093708697737767,0.1481397554987953,0.12072920479534788,0.12000498352418319,0.8590629116498383,0.849041036921534,9.639601130971382e-05,1.8487234115600586,False
13,0.1404829629579512,0.14817722751980736,0.12043253273687195,0.11999988876486506,0.8595170358516153,0.8490090680984769,4.418404390752082e-05,1.8453795909881592,False
14,0.13979307395570417,0.14842722841671535,0.12044398957665027,0.12017077417874972,0.8602069278081292,0.8487483479259161,1.1915273433464063e-05,1.896263599395752,False
15,0.13832914868072302,0.14846238096555073,0.12001068998190054,0.12017940682571895,0.8616708522761931,0.8487170464095893,1e-06,1.861466646194458,False
