epoch,train_loss,val_loss,train_mae,val_mae,train_r2,val_r2,lr,sure_sn,encoder_donuk_mu
1,0.3899343699216843,0.1606863384622903,0.1694962789661949,0.1299083965376994,0.6100656284838804,0.7968966218325904,0.000989084726566536,2.9672787189483643,True
2,0.16422322826976535,0.14048243379663852,0.12986718008549442,0.12463656608838249,0.8357767728225529,0.8240624417882921,0.0009568159560924792,2.73119854927063,True
3,0.15207653755650802,0.13989443610466662,0.12709483216591813,0.12639599993689132,0.8479234631105534,0.8267075850481611,0.0009046039886902865,2.755279302597046,True
4,0.14926859169196682,0.13326486900803589,0.12486584624613792,0.12369249638829793,0.8507314074774395,0.8345418196662201,0.0008347307378762499,2.749056577682495,True
5,0.1474840585173679,0.13263647982052396,0.12519477383780755,0.12348155633974468,0.8525159406401834,0.8353706110521248,0.0007502500000000003,2.748988389968872,True
6,0.1473704325050867,0.13269267363385076,0.1251643201224167,0.12317649400043115,0.8526295661740629,0.8352290033035856,0.0006548539886902865,14.803735733032227,False
7,0.1464383434848625,0.1359958066383288,0.12454628479947696,0.12507770290970552,0.8535616564366992,0.8309059365685181,0.0005527119674021932,11.221966743469238,False
8,0.14479809368357938,0.12797105024967875,0.12451509294621925,0.12066798207609436,0.8552019049842515,0.8408236701476174,0.0004482880325978074,10.767894744873047,False
9,0.14277575622085764,0.1299245946375387,0.12372227831830185,0.12175637368589835,0.8572242432220634,0.8383634277301111,0.000346146011309714,10.692496061325073,False
10,0.1429144084954462,0.13180114943534135,0.12356823041146302,0.12303049518365876,0.8570855899529639,0.8360390950554719,0.0002507500000000002,13.431885719299316,False
11,0.14086415602379487,0.13167594681006103,0.12267549625588235,0.12294030245780317,0.8591358440289172,0.8360509558993541,0.00016626926212375052,11.413962841033936,False
12,0.14044161867193816,0.13085246567747422,0.12255288840260256,0.12296071004005864,0.8595583805945499,0.8375639214375442,9.639601130971382e-05,10.35919713973999,False
13,0.14056273731363922,0.13011669484632357,0.1228486074783073,0.12264213714138196,0.8594372614911296,0.8384001482857563,4.418404390752082e-05,11.477481365203857,False
