epoch,train_loss,val_loss,train_mae,val_mae,train_r2,val_r2,lr,sure_sn,encoder_donuk_mu
1,0.5527201095548998,0.269755893945694,0.18385950827747843,0.13574565028419464,0.4472799017053698,0.7721019752015194,0.000989084726566536,2.5348920822143555,True
2,0.20138515309125435,0.18932235439618428,0.1323279330223454,0.12649721095170288,0.7986148479859259,0.837589392134032,0.0009568159560924792,2.286590337753296,True
3,0.1631563526241719,0.16454881344522748,0.12485341066099569,0.12636478001420975,0.836843647621583,0.8573350541501773,0.0009046039886902865,2.270915985107422,True
4,0.15652817873393787,0.1604792614777883,0.12408068066320982,0.12222555047063546,0.8434718229701023,0.8608854900159206,0.0008347307378762499,2.2683067321777344,True
5,0.1514290913062937,0.15738315071378436,0.12303769672374933,0.12306951778925684,0.8485709104412731,0.8633628058603582,0.0007502500000000003,2.297980546951294,True
6,0.1488760202872653,0.1563804561183566,0.12305342022723527,0.1220303834706762,0.8511239822461287,0.8640291527251722,0.0006548539886902865,3.6396090984344482,False
7,0.14925025250731397,0.15553647123631978,0.12295143325373047,0.12150473143265529,0.8507497483033669,0.8650402584335731,0.0005527119674021932,3.625044345855713,False
8,0.14762476176774803,0.15652935618445987,0.12182334680310918,0.12092267136565817,0.852375237622459,0.8641194390875642,0.0004482880325978074,3.6295742988586426,False
9,0.14603807658207515,0.15572947135993412,0.12068076590862022,0.12061852447341394,0.8539619241216183,0.8645930301573801,0.000346146011309714,3.63850736618042,False
10,0.1445169188144828,0.1527243971824646,0.1210768127122025,0.11865830643807167,0.8554830830582554,0.8673280075976688,0.0002507500000000002,3.657869815826416,False
11,0.14450192556661717,0.15274073893115633,0.12032819247803148,0.11939993823989,0.8554980767002701,0.8672315438440154,0.00016626926212375052,3.6645560264587402,False
12,0.14442444178236633,0.1521932786419278,0.1210107470587877,0.11922646246649993,0.8555755592919385,0.8677343789534679,9.639601130971382e-05,3.6426477432250977,False
13,0.14322675080860361,0.1522459464413779,0.1201098853196201,0.11952117424018328,0.8567732497560777,0.8676966196297795,4.418404390752082e-05,3.6644513607025146,False
14,0.1416879165072401,0.1522184865815299,0.1196779442804223,0.11947786478537772,0.8583120827025595,0.867706277829313,1.1915273433464063e-05,3.6244397163391113,False
15,0.1430798538843123,0.15228446636881146,0.12041726364727265,0.11941000116077602,0.856920146623988,0.8676427346095013,1e-06,3.672745704650879,False
