epoch,train_loss,val_loss,train_mae,val_mae,train_r2,val_r2,lr,sure_sn,encoder_donuk_mu
1,0.5693073191562621,0.23543022871017455,0.19224100722215914,0.1528852083104076,0.4306926708956975,0.6931494074954636,0.000989084726566536,1.9562726020812988,True
2,0.21067667348044258,0.15459500437691098,0.13833254498608208,0.12764219345012587,0.7893233258079935,0.8049230166662121,0.0009568159560924792,1.9929842948913574,True
3,0.16384928469397442,0.14242615082434246,0.12898303558702215,0.12547963341676513,0.8361507148667122,0.8219991253034321,0.0009046039886902865,1.9985120296478271,True
4,0.15487102370302216,0.1378716216910453,0.12740930891608884,0.12466533185080728,0.8451289755356366,0.8283704327673681,0.0008347307378762499,1.9798119068145752,True
5,0.1501904150142389,0.13332843255429042,0.1269530954010807,0.12306411638903694,0.8498095858084064,0.8341781597160198,0.0007502500000000003,1.9797585010528564,True
6,0.14892003536224366,0.13197225715432848,0.12593803407658286,0.12230898916292723,0.8510799658286291,0.8356267496088006,0.0006548539886902865,3.191096544265747,False
7,0.1463134134141337,0.13294308185577391,0.12566208817471242,0.12254041742066732,0.8536865863239328,0.8341050007648323,0.0005527119674021932,3.13527512550354,False
8,0.14624626804299715,0.13387771326871145,0.1254632205688155,0.12328119064620117,0.8537537322584772,0.8335924672040913,0.0004482880325978074,3.146188735961914,False
9,0.1440736141274957,0.12973901828130086,0.12380080615267904,0.12094508920357495,0.8559263851819789,0.8381803216838255,0.000346146011309714,3.1823558807373047,False
10,0.14502507974119747,0.13029013410920187,0.12415233578911809,0.12174865993394762,0.8549749212326107,0.8378540505665308,0.0002507500000000002,3.1359004974365234,False
11,0.1433283599735308,0.13034675419330596,0.12476714294875725,0.12171315402760624,0.856671641275613,0.8377752756216383,0.00016626926212375052,3.128340482711792,False
12,0.1416477694481361,0.13156909509783699,0.12328737011422919,0.12263395863318834,0.858352229846887,0.8363273416343032,9.639601130971382e-05,3.1659622192382812,False
13,0.14246376489891727,0.1308498877144995,0.1235499266644051,0.12231929074084102,0.857536235848709,0.8372484815389252,4.418404390752082e-05,3.1525723934173584,False
14,0.14106692311142674,0.13046073530401503,0.12242175278140587,0.12209012695482399,0.8589330770284362,0.8377123950621469,1.1915273433464063e-05,3.1644349098205566,False
