epoch,train_loss,val_loss,train_mae,val_mae,train_r2,val_r2,lr,sure_sn,encoder_donuk_mu
1,0.5511136955573779,0.2188036214737665,0.19624509582402963,0.14524368779914404,0.44888630062580825,0.7130262217163513,0.000989084726566536,1.4442310333251953,True
2,0.19482009569887354,0.15934261083602905,0.13463166614214955,0.127917084157369,0.8051799051384323,0.7972994167330664,0.0009568159560924792,1.433793306350708,True
3,0.16070517619617847,0.14925584353151775,0.1287154490815352,0.12645984607139962,0.8392948228945825,0.81174111897942,0.0009046039886902865,1.4676108360290527,True
4,0.15358752347841984,0.14231152733167013,0.12733588170196153,0.1266893052971493,0.8464124739296771,0.8222926522612821,0.0008347307378762499,1.4477548599243164,True
5,0.14999990798846013,0.14064395321266993,0.12634112023486752,0.1266472955042069,0.850000091885421,0.8242455314530799,0.0007502500000000003,1.4683992862701416,True
6,0.1507604573203736,0.13548201946985153,0.12579413681448248,0.12377146702256726,0.8492395410679576,0.8307409486395131,0.0006548539886902865,1.8227465152740479,False
7,0.14454462483149616,0.13443377713362376,0.12437986554368544,0.12487380728292925,0.8554553775332294,0.8323120506417643,0.0005527119674021932,1.7653841972351074,False
8,0.14453879524679744,0.13013951870657148,0.1237204965614702,0.12232740220879353,0.8554612056362588,0.8381580804963639,0.0004482880325978074,1.7799015045166016,False
9,0.1428906727738741,0.1312481111004239,0.1239677564258897,0.1237207364494652,0.8571093284059462,0.8370269091289407,0.000346146011309714,1.7713894844055176,False
10,0.14269135273805186,0.13188448803765432,0.12281310142998685,0.12418804674981829,0.8573086465417767,0.8362421632572918,0.0002507500000000002,1.862781286239624,False
11,0.1397171596268646,0.13186289072036744,0.12256512228919954,0.1242122923703865,0.8602828397468882,0.8360980954443384,0.00016626926212375052,1.7853195667266846,False
12,0.13971980746303286,0.13233886964264371,0.12221629009944628,0.12460176066297633,0.8602801913700763,0.8356036582689005,9.639601130971382e-05,1.767651081085205,False
13,0.1386996978471259,0.13105209058239348,0.12197148827123613,0.12395148709269153,0.8613003031331379,0.8371589519419986,4.418404390752082e-05,1.773508071899414,False
