epoch,train_loss,val_loss,train_mae,val_mae,train_r2,val_r2,lr,sure_sn,encoder_donuk_mu
1,0.3655385499240971,0.18545823778424944,0.16346104410819845,0.13121767111343025,0.6344614514856253,0.8130984121671151,0.000989084726566536,2.630209445953369,True
2,0.15893413970450393,0.1666230383373442,0.12568282399171346,0.12804252112153908,0.841065860798565,0.8309054353462544,0.0009568159560924792,2.6165993213653564,True
3,0.15001540920313666,0.1596641597293672,0.12396109321702171,0.1246050999656072,0.8499845915018468,0.8377658897240193,0.0009046039886902865,2.645260810852051,True
4,0.14759551664861312,0.15302886338461014,0.12376298383175847,0.12202104715784434,0.8524044846251391,0.8441656215058191,0.0008347307378762499,2.631322145462036,True
5,0.1456701794842712,0.1567724727448963,0.12223063216371766,0.12359480957112114,0.854329820346781,0.8402617083441296,0.0007502500000000003,2.642639398574829,True
6,0.1446474845419411,0.15022161773272924,0.12341190565097945,0.12023333788630532,0.8553525163534357,0.8470393319172096,0.0006548539886902865,4.905439853668213,False
7,0.14327631953383693,0.1519499475047702,0.12178198227121467,0.12148430425127918,0.8567236810077138,0.8454391446516842,0.0005527119674021932,4.8595569133758545,False
8,0.142915428436103,0.14933796042487735,0.12152871134109938,0.12004393608075115,0.8570845704083191,0.8480142807446962,0.0004482880325978074,4.784986972808838,False
9,0.13958246978391117,0.14877970672789073,0.12009199597786,0.11941037276109444,0.8604175304933324,0.8484533938942965,0.000346146011309714,4.803169250488281,False
10,0.13992978366984038,0.1483142092114403,0.12032126638579187,0.11981155441834003,0.8600702160976668,0.8488580964160422,0.0002507500000000002,4.860620975494385,False
11,0.13892788904554704,0.15071560570171902,0.11983963098683137,0.12061826257183934,0.861072112298738,0.8464715085092409,0.00016626926212375052,4.856867074966431,False
12,0.13650753037268373,0.14953947038877577,0.11894039795221867,0.12099019234361133,0.8634924697090209,0.8476342467352889,9.639601130971382e-05,4.8604559898376465,False
13,0.13626164643704392,0.14929239125478835,0.11897500067406415,0.12085642538738298,0.8637383533286822,0.8478913857875435,4.418404390752082e-05,4.835044622421265,False
14,0.13657816142595114,0.14878916712034315,0.11872385045059616,0.12062753924845984,0.8634218382253467,0.8484251869211866,1.1915273433464063e-05,4.854792594909668,False
