epoch,train_loss,val_loss,train_mae,val_mae,train_r2,val_r2,lr,sure_sn,encoder_donuk_mu
1,0.5295118864093508,0.23202709782691228,0.18576118985792436,0.13885348631767686,0.4704881184316616,0.7675288512044263,0.000989084726566536,3.3436238765716553,True
2,0.188151649942919,0.17569850910277593,0.1318782928968304,0.12733467595959966,0.8118483474864424,0.8228147613661305,0.0009568159560924792,3.120689868927002,True
3,0.15812778372724517,0.16318212293443227,0.1265697877606074,0.12482940800797324,0.8418722175339542,0.8343791976953586,0.0009046039886902865,3.107038974761963,True
4,0.15164050245735824,0.1581682706163043,0.12441916579072235,0.12385042099706124,0.8483594993810489,0.8390040784134849,0.0008347307378762499,3.1371564865112305,True
5,0.14871256186180756,0.1573550665662402,0.1237993422008268,0.12221689320992711,0.8512874396626169,0.8399549693007043,0.0007502500000000003,3.1098339557647705,True
6,0.14931430676404167,0.15892166523706344,0.1246011095173635,0.12320677262596452,0.8506856926062314,0.837758727584301,0.0006548539886902865,8.609599351882935,False
7,0.14760156645744787,0.1535521564029512,0.12302992318409481,0.12169144948358178,0.8523984355265282,0.8435553384360149,0.0005527119674021932,8.64689326286316,False
8,0.14298112016766013,0.15180933291003817,0.12179200430032333,0.12220684284846635,0.8570188797364601,0.8454478770110555,0.0004482880325978074,8.611910820007324,False
9,0.14440756069511926,0.15708505156494323,0.1222219095636074,0.12296116464982051,0.855592441108177,0.8398446252836123,0.000346146011309714,8.552787065505981,False
10,0.14113644369009162,0.15069279557182674,0.12030292266280769,0.12063689585438744,0.8588635563675907,0.8464703481729945,0.0002507500000000002,8.635612487792969,False
11,0.1385580678446954,0.15002863392943427,0.11929733539400603,0.12091363877204708,0.8614419314451478,0.8471199844729882,0.00016626926212375052,8.624401807785034,False
12,0.13811804767416305,0.1503244154510044,0.11987299190179118,0.12036020233220618,0.8618819522950243,0.8468836651359823,9.639601130971382e-05,8.579066276550293,False
13,0.13938527208040744,0.14991009803045363,0.11969122506905402,0.12039386725374279,0.860614729812938,0.8472908602612034,4.418404390752082e-05,8.631194829940796,False
14,0.13888132587200452,0.14874791545527322,0.11994941676094671,0.11998269115149371,0.8611186747032578,0.848466304687315,1.1915273433464063e-05,8.606894969940186,False
15,0.13774572630890278,0.1488073087873913,0.11951251318911386,0.12000976248107047,0.8622542768699897,0.848414261739369,1e-06,8.62330937385559,False
