epoch,train_loss,val_loss,train_mae,val_mae,train_r2,val_r2,lr,sure_sn,encoder_donuk_mu
1,0.5110165440234817,0.1954175026643844,0.18802451000300638,0.14176847071412793,0.48898346089647804,0.7489299697886482,0.000989084726566536,1.363097906112671,True
2,0.1942473832799607,0.16240245941139403,0.13501672647925655,0.1301801383899536,0.8057526175424174,0.794808616459214,0.0009568159560924792,1.337810754776001,True
3,0.16232547474508527,0.14656893795444853,0.1283495303526663,0.1280962005579877,0.8376745262075915,0.8173525412829961,0.0009046039886902865,1.3882074356079102,True
4,0.15629199686921946,0.14105763875302815,0.12768257617399242,0.12535975704078112,0.8437080024552834,0.8242155105391866,0.0008347307378762499,1.2017333507537842,True
5,0.1534592725900041,0.13769397394997732,0.12666763824967664,0.12452066844510165,0.8465407266690609,0.8285926060700395,0.0007502500000000003,1.1823911666870117,True
6,0.1517351882297452,0.14249567786852518,0.12677280051594014,0.1283564407737678,0.8482648112756896,0.8236577061742852,0.0006548539886902865,1.3195068836212158,False
7,0.14895034144405558,0.13253306625854402,0.12649212830553175,0.12235524121195607,0.8510496577935299,0.8350299084413427,0.0005527119674021932,1.3196871280670166,False
8,0.14648716707690423,0.13566149742830366,0.12440858604325339,0.12476757454578447,0.853512831401867,0.8318702179350942,0.0004482880325978074,1.313081979751587,False
9,0.14395381961049153,0.13642615292753493,0.12366104056045672,0.12474220573749088,0.8560461805272713,0.8306299548628368,0.000346146011309714,1.4151051044464111,False
10,0.14424936517196543,0.13348362389064972,0.123603053880702,0.12374351053641815,0.8557506351962119,0.8340640316082871,0.0002507500000000002,1.462449073791504,False
11,0.14291871280229393,0.13255778068587892,0.12317510315305265,0.12346818388408695,0.8570812873429277,0.835434373088736,0.00016626926212375052,1.3309836387634277,False
12,0.1417401727508096,0.13325658390919368,0.12258372987642084,0.123545892742058,0.8582598270548368,0.8343410313242552,9.639601130971382e-05,1.311232566833496,False
