epoch,train_loss,val_loss,train_mae,val_mae,train_r2,val_r2,lr,sure_sn,encoder_donuk_mu
1,0.5428629652792666,0.24808879125685918,0.18518122886057184,0.14094461555041837,0.45713702652683486,0.752399154476733,0.000989084726566536,1.180037498474121,True
2,0.18984051935312127,0.17389663401104155,0.13006872081458196,0.12459631755125883,0.8101594795841056,0.8253179572089047,0.0009568159560924792,1.1930265426635742,True
3,0.15944741924269862,0.16046130231448583,0.1257515525770843,0.12379841093294504,0.8405525792903793,0.8374773693669052,0.0009046039886902865,1.4046204090118408,True
4,0.15230226704553396,0.16242092478842962,0.12393595522385877,0.1252167701684383,0.8476977369608372,0.8350844955157785,0.0008347307378762499,1.2530951499938965,True
5,0.14797895565754227,0.1552252735410418,0.12348673562637509,0.12348037918963636,0.8520210438310831,0.8421359796588419,0.0007502500000000003,1.2095577716827393,True
6,0.14943388139500338,0.15326092016129267,0.12378361713907711,0.1224021687223286,0.8505661180680009,0.8441356353389685,0.0006548539886902865,1.3228802680969238,False
7,0.14577941034270936,0.15142034419945308,0.12280247568619486,0.1216882519885575,0.8542205904249481,0.8458657754679714,0.0005527119674021932,1.3196933269500732,False
8,0.14528687290784692,0.15437098145484923,0.12205778797255526,0.12216513449800318,0.8547131271243557,0.8426834525159546,0.0004482880325978074,1.3129987716674805,False
9,0.1420736902401227,0.1530914945261819,0.12120099169677295,0.12206567907174279,0.85792630801384,0.844071791728501,0.000346146011309714,1.3157646656036377,False
10,0.14128021001815796,0.14985576215244475,0.12119879282086579,0.1212975407695227,0.8587197900599632,0.8472644564136835,0.0002507500000000002,1.5281615257263184,False
11,0.13981628427986337,0.15125790238380432,0.12002756005716932,0.12163832006402005,0.8601837164238284,0.8458672958259724,0.00016626926212375052,1.3427245616912842,False
12,0.13889224088492513,0.15140239142236256,0.12033737615424661,0.12132934132497648,0.8611077598096359,0.8457392555623785,9.639601130971382e-05,1.3230504989624023,False
13,0.13823159865471496,0.1515741657643091,0.11943484575889311,0.12126651822304234,0.8617684022062461,0.8455589764754805,4.418404390752082e-05,1.3158540725708008,False
14,0.13823985104300396,0.1512802166598184,0.12000624171142807,0.12122277719057852,0.8617601510406285,0.8458336675048593,1.1915273433464063e-05,1.320429801940918,False
15,0.13749007873174524,0.15105824655010586,0.11931955158323945,0.1211751827983431,0.8625099230121329,0.8460644061601479,1e-06,1.3073627948760986,False
