epoch,train_loss,val_loss,train_mae,val_mae,train_r2,val_r2,lr,sure_sn,encoder_donuk_mu
1,0.36796993222557195,0.180960708572751,0.16164389438488178,0.12777169327702528,0.6320300706472258,0.8181209248570684,0.000989084726566536,1.8057997226715088,True
2,0.15879748105501929,0.16107913482756842,0.1265613905673572,0.12564186788398407,0.8412025194897829,0.8364127731877845,0.0009568159560924792,1.8122920989990234,True
3,0.1504988087951636,0.16714829291616168,0.12514631108777566,0.12652881421099857,0.8495011901450531,0.8294989316180598,0.0009046039886902865,1.826099157333374,True
4,0.1476472875150312,0.1585131585597992,0.12456523687805392,0.12269571778317599,0.8523527143599321,0.8389797011022623,0.0008347307378762499,1.811913251876831,True
5,0.14564092868015546,0.16547575337546214,0.12359872666041305,0.12494113505655886,0.8543590732333407,0.8317533527844565,0.0007502500000000003,1.8108851909637451,True
6,0.14738073123603307,0.15441736635707673,0.12260366705784821,0.1232383960877791,0.8526192698099955,0.842805632918582,0.0006548539886902865,2.3527450561523438,False
7,0.1418116101196834,0.14834691825367155,0.12162703819066752,0.12099554176720226,0.8581883902937397,0.8488286325786709,0.0005527119674021932,2.34216570854187,False
8,0.14278227769527116,0.15131277896109083,0.12109159516698882,0.12032440235127609,0.8572177223153958,0.8460796453873531,0.0004482880325978074,2.333942174911499,False
9,0.14046702096943095,0.15026935253824505,0.12058521535181385,0.12063286841413948,0.8595329793938018,0.8469704589928035,0.000346146011309714,2.3178980350494385,False
10,0.13945575958790898,0.14685876170794168,0.12021353067996789,0.1186971858414365,0.8605442390919867,0.8506081218630809,0.0002507500000000002,2.309227228164673,False
11,0.1395830452442169,0.1509910197485061,0.1207244703289254,0.12184428604120894,0.8604169557446684,0.8461553593933888,0.00016626926212375052,2.3241190910339355,False
12,0.1388539788602781,0.14957158537138077,0.12036235432555335,0.12086561935425401,0.8611460197748945,0.84777527692439,9.639601130971382e-05,2.3233089447021484,False
13,0.1381903412963162,0.15034594195229667,0.11919704934235326,0.12144172136551182,0.8618096581043219,0.8469219326071918,4.418404390752082e-05,2.3125429153442383,False
14,0.136325145744476,0.15072173618134999,0.11897084779011251,0.12167732858362852,0.8636748554874172,0.8465321011331723,1.1915273433464063e-05,2.3619344234466553,False
15,0.1357862621420572,0.15059389046260288,0.1188872576075535,0.12152735582147411,0.8642137377160146,0.8466687652080241,1e-06,2.308206081390381,False
