epoch,train_loss,val_loss,train_mae,val_mae,train_r2,val_r2,lr,sure_sn,encoder_donuk_mu
1,0.3927326946448879,0.16338222374518713,0.1670409952187254,0.13348552133817196,0.6072673055499627,0.7947104000741837,0.000989084726566536,1.7960665225982666,True
2,0.16221289955267384,0.14369239164959816,0.12906037870173387,0.12492768011377879,0.8377871001181335,0.8203566049243507,0.0009568159560924792,1.8310391902923584,True
3,0.154091973414942,0.13773067284907614,0.12799825763194755,0.12514968467578735,0.845908026015358,0.8286106180800903,0.0009046039886902865,1.7931256294250488,True
4,0.15033510412488665,0.13683457959975515,0.12563650096349097,0.1256478123338419,0.8496648972358403,0.8304152722513711,0.0008347307378762499,1.8167741298675537,True
5,0.14893816556750225,0.13294857264984222,0.126612424580728,0.12307401924182153,0.8510618335234021,0.8346170744855762,0.0007502500000000003,1.8243505954742432,True
6,0.15001138933316,0.13176504218329985,0.12723144045643908,0.12325362297458034,0.8499886115186535,0.8364312530447578,0.0006548539886902865,2.34148907661438,False
7,0.14496248479650803,0.13370701212968145,0.12470203225004994,0.12352926479462831,0.8550375150939438,0.8339161833319506,0.0005527119674021932,2.3308916091918945,False
8,0.14417924129662393,0.13270384255974066,0.12515436555011306,0.12336351514265402,0.8558207583937315,0.8349865154313433,0.0004482880325978074,2.3244469165802,False
9,0.14525882679374277,0.12973695518005463,0.1250379799010954,0.12145372586070367,0.8547411725430818,0.8384560330947822,0.000346146011309714,2.330932855606079,False
10,0.14248201468912494,0.129042599350214,0.12338801216472936,0.12159649649582123,0.857517985133945,0.8397216636574929,0.0002507500000000002,2.3497960567474365,False
11,0.141443845704824,0.12865766241614307,0.12296187207313125,0.12110814553618773,0.858556154442366,0.8399453286666504,0.00016626926212375052,2.3398571014404297,False
12,0.14069518942792877,0.12966285370112884,0.12246105938310614,0.1222017935591356,0.8593048090724963,0.8388758582781691,9.639601130971382e-05,2.346287488937378,False
13,0.1392831222349856,0.12892267155860151,0.12237186437038729,0.12169825216030493,0.8607168785005033,0.8397672956136397,4.418404390752082e-05,2.321502685546875,False
14,0.13912607114605544,0.12873799794663984,0.12250540848086432,0.12152510536702667,0.8608739285143486,0.8400768294154372,1.1915273433464063e-05,2.3365962505340576,False
15,0.13826758951700036,0.12905491695162796,0.12152949705056802,0.12184077106309091,0.8617324107414868,0.8397665675263638,1e-06,2.314281702041626,False
