fold,sample_id,base_mof_id,mof_name,atom_idx,element,x,y,z,subgraphx_onem,in_cekirdek_alt_graf
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,32,H,-4.0789079666137695,5.035653591156006,-4.326478958129883,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,33,C,-3.4066002368927,4.465809345245361,-4.02801513671875,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,34,O,-5.14555025100708,4.578051567077637,3.1891543865203857,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,35,Er,2.527808904647827,-6.179912567138672,1.6887060403823853,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,36,H,-0.9694845676422119,-6.257618427276611,1.5924296379089355,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,37,H,3.0578975677490234,-4.997054576873779,-1.5806381702423096,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,38,H,-0.09031283855438232,-7.898078441619873,-0.3794824182987213,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,39,C,-0.7238336205482483,-6.611612319946289,2.4154746532440186,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,40,C,0.6660333871841431,-4.245896339416504,0.6805980205535889,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,41,C,-2.934691905975342,-4.427210330963135,0.43184947967529297,0.9599794095666782,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,42,O,0.4720984697341919,-6.827462673187256,2.4895989894866943,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,43,O,-1.648256778717041,-6.741122245788574,3.1488606929779053,0.959973532073664,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,44,O,0.775929868221283,-5.290610313415527,0.012205255217850208,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,45,O,3.219510078430176,-5.212904453277588,3.6411850452423096,0.9599755062441933,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,46,O,-2.8635823726654053,-4.746668338775635,1.6450859308242798,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,47,H,2.385589838027954,-3.598346471786499,-5.7713470458984375,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,48,C,-3.0575172901153564,0.1488095223903656,-4.281628131866455,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,49,C,-0.7238336205482483,2.0223875045776367,-7.33952522277832,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,50,O,2.7476017475128174,0.5028035044670105,-6.749719619750977,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,51,O,0.4720984697341919,1.8065375089645386,-7.2654008865356445,0.9599882250823496,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,52,O,-1.648256778717041,1.8928775787353516,-6.606139183044434,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,53,O,3.219510078430176,3.421095609664917,-6.113814830780029,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,54,Er,2.527808904647827,2.454087495803833,1.6887060403823853,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,55,Er,-2.52742862701416,-1.8629124164581299,-1.6882171630859375,0.9599934226073328,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,56,H,-2.385209560394287,0.7186535000801086,-3.9831643104553223,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,57,H,-3.0575172901153564,-0.6800544857978821,1.5811269283294678,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,58,H,-0.9694845676422119,2.3763816356658936,1.5924296379089355,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,59,H,0.09069310128688812,-3.58107852935791,0.3799712657928467,0.9599691068343889,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,60,H,2.385589838027954,-3.598346471786499,3.9836530685424805,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,61,H,3.0578975677490234,3.6369454860687256,-1.5806381702423096,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,62,H,0.9698647856712341,-1.9406185150146484,-1.5919407606124878,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,63,H,-0.09031283855438232,0.7359215021133423,-0.3794824182987213,0.9599411483462873,False
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,64,C,-3.0575172901153564,0.1488095223903656,5.473371982574463,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,65,C,2.935072183609009,-0.11884447187185287,-0.4411156475543976,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,66,C,-0.7238336205482483,2.0223875045776367,2.4154746532440186,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,67,C,0.6660333871841431,4.388103485107422,0.6805980205535889,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,68,C,3.0578975677490234,-4.1681904792785645,-5.472883224487305,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,69,C,-2.934691905975342,4.206789493560791,0.43184947967529297,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,70,C,0.7242138981819153,-2.294612407684326,-2.4149858951568604,0.9599443268373166,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,71,C,-0.6656531691551208,0.0711035281419754,-0.6801092028617859,0.9607487330985475,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,72,O,2.7476017475128174,0.5028035044670105,3.0052804946899414,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,73,O,-3.219129800796509,-0.8959044814109802,-3.6406962871551514,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,74,O,2.4373059272766113,0.8999675512313843,0.050584178417921066,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,75,O,2.8639626502990723,-0.42966845631599426,-1.6348421573638916,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,76,O,0.4720984697341919,1.8065375089645386,2.4895989894866943,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,77,O,-1.648256778717041,1.8928775787353516,3.1488606929779053,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,78,O,0.775929868221283,3.3433895111083984,0.012205255217850208,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,79,O,1.318947672843933,-4.055948257446289,1.744286298751831,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,80,O,-2.75368595123291,-3.8141965866088867,-3.0033469200134277,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,81,O,3.219510078430176,3.421095609664917,3.6411850452423096,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,82,O,-2.4369256496429443,-3.425666570663452,-0.050095345824956894,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,83,O,-2.8635823726654053,3.887331485748291,1.6450859308242798,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,84,O,-0.4717182219028473,-2.510462522506714,-2.489110231399536,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,85,O,1.648637056350708,-2.4241225719451904,-3.148371934890747,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,86,O,-0.775549590587616,-0.9736104607582092,-0.021471424028277397,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,87,O,-1.3185673952102661,0.2610515356063843,-1.7437975406646729,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,88,H,-2.385209560394287,0.7186535000801086,5.771835803985596,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,89,C,3.0578975677490234,-4.1681904792785645,4.282116889953613,0.9599744255320862,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,90,C,0.7242138981819153,-2.294612407684326,7.3400139808654785,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,91,O,-3.219129800796509,-0.8959044814109802,6.1143035888671875,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,92,O,-0.4717182219028473,-2.510462522506714,7.265889644622803,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,93,O,1.648637056350708,-2.4241225719451904,6.606627941131592,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,94,Er,-2.52742862701416,6.771087646484375,-1.6882171630859375,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,95,H,0.09069310128688812,5.052921295166016,0.3799712657928467,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,96,H,2.385589838027954,5.035653591156006,3.9836530685424805,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,97,H,0.9698647856712341,6.693381309509277,-1.5919407606124878,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,98,C,3.0578975677490234,4.465809345245361,-5.472883224487305,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,99,C,0.7242138981819153,6.3393874168396,-2.4149858951568604,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,100,O,1.318947672843933,4.578051567077637,1.744286298751831,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,101,O,-2.75368595123291,4.819803714752197,-3.0033469200134277,0.959989089594776,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,102,O,-2.4369256496429443,5.208333492279053,-0.050095345824956894,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,103,O,-0.4717182219028473,6.123537540435791,-2.489110231399536,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,104,O,1.648637056350708,6.2098774909973145,-3.148371934890747,0.9599752265262536,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,105,O,-0.775549590587616,7.660389423370361,-0.021471424028277397,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,106,C,3.0578975677490234,4.465809345245361,4.282116889953613,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,107,C,3.529805898666382,-4.427210330963135,-1.0130184888839722,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,108,O,3.6009154319763184,-4.746668338775635,0.20021793246269226,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,109,C,3.406980514526367,0.1488095223903656,-5.72649621963501,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,110,Er,3.9370694160461426,-1.8629124164581299,-3.133085250854492,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,111,H,4.079288482666016,0.7186535000801086,-5.428032398223877,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,112,H,3.406980514526367,-0.6800544857978821,0.13625897467136383,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,113,H,5.495013236999512,2.3763816356658936,0.14756160974502563,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,114,H,6.5551910400390625,-3.58107852935791,-1.0648967027664185,0.9599653689483297,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,115,H,6.374185085296631,0.7359215021133423,-1.8243504762649536,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,116,C,3.406980514526367,0.1488095223903656,4.028503894805908,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,117,C,5.740664005279541,2.0223875045776367,0.9706066250801086,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,118,C,3.529805898666382,4.206789493560791,-1.0130184888839722,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,119,C,5.798844814300537,0.0711035281419754,-2.1249771118164062,0.9599785812234152,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,120,O,3.245368003845215,-0.8959044814109802,-5.085564136505127,0.8798820790487113,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,121,O,6.936596393585205,1.8065375089645386,1.0447310209274292,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,122,O,4.816241264343262,1.8928775787353516,1.7039927244186401,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,123,O,3.7108118534088135,-3.8141965866088867,-4.448215007781982,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,124,O,4.027572154998779,-3.425666570663452,-1.4949634075164795,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,125,O,3.6009154319763184,3.887331485748291,0.20021793246269226,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,126,O,5.992779731750488,-2.510462522506714,-3.933978319168091,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,127,O,5.688948154449463,-0.9736104607582092,-1.4663394689559937,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,128,O,5.145930290222168,0.2610515356063843,-3.1886656284332275,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,129,Er,3.9370694160461426,-1.8629124164581299,6.621914863586426,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,130,H,4.079288482666016,0.7186535000801086,4.326967716217041,0.9599443137060414,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,131,O,3.245368003845215,-0.8959044814109802,4.669435501098633,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,132,O,3.7108118534088135,-3.8141965866088867,5.3067851066589355,1.0,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,133,O,3.7108118534088135,4.819803714752197,-4.448215007781982,0.9599899940336452,True
1,finetune_000250_v00,finetune_000250,ErH4(CO2)4,134,O,4.027572154998779,5.208333492279053,-1.4949634075164795,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,0,H,-5.11100959777832,2.349010705947876,-4.720822334289551,0.9199291104590991,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,1,H,-6.677418231964111,-0.3918928802013397,-4.0394368171691895,0.9599599390196858,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,2,Zn,-6.812864303588867,2.2269840240478516,-2.1815648078918457,0.9599498532828498,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,3,H,-6.761984348297119,0.34026625752449036,1.17988920211792,0.9599387507847789,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,4,H,-5.11100959777832,2.349010705947876,4.698177337646484,0.9199320426658905,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,5,H,-5.234613418579102,2.8277299404144287,2.4364066123962402,0.9599616274849142,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,6,H,-5.768799781799316,2.020477533340454,0.19472827017307281,0.9199038536665864,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,7,H,-5.630615711212158,-0.43882614374160767,-0.7176901698112488,0.9599622360308971,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,8,H,-6.9561944007873535,-1.2742384672164917,-0.5745294094085693,0.959965440290548,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,9,H,-5.381338119506836,-0.46698611974716187,-3.1642720699310303,0.9199226088260517,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,10,H,-4.530988693237305,-2.663463592529297,-3.0437421798706055,0.9599609240658271,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,11,H,-4.798913478851318,-4.935034275054932,-2.808816432952881,0.9599474618591317,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,12,C,-7.104364395141602,0.603092610836029,0.30941516160964966,0.9599615230765856,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,13,C,-7.340644359588623,3.0060765743255615,0.8010116815567017,0.9607671396912303,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,14,C,-5.955649375915527,2.452263832092285,4.304643154144287,0.9599949401172972,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,15,C,-6.020517826080322,2.715090274810791,2.921287775039673,0.9599608912512337,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,16,C,-6.5941643714904785,-0.3918928802013397,-0.7600757479667664,0.9599600052470488,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,17,C,-6.321806907653809,-0.6922658681869507,-3.1905951499938965,0.9199993558986794,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,18,C,-6.465358257293701,-2.184744119644165,-3.097484827041626,0.96002418112446,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,19,C,-5.390458583831787,-3.0201563835144043,-3.0132663249969482,0.9599979009449331,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,20,C,-5.559828758239746,-4.399994850158691,-2.8926773071289062,0.959959619814193,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,21,N,-6.650705814361572,1.9735443592071533,-0.01386214978992939,0.9599411594424649,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,22,N,-7.016737937927246,0.049279943108558655,-2.1073880195617676,0.9199315262697842,False
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,23,O,-4.666012287139893,2.001704216003418,-2.357658863067627,0.9600008818185716,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,24,H,-6.965060710906982,3.8696489334106445,0.5765213370323181,0.9599577779189618,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,25,H,-4.637850284576416,4.4516215324401855,-2.0457212924957275,0.9599600052470488,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,26,C,-5.3987650871276855,4.986660957336426,-2.129582405090332,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,27,Zn,-0.036128707230091095,-7.159671783447266,-2.815565824508667,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,28,H,-1.5003505945205688,-6.371192455291748,-0.07570978254079819,0.9599365861524869,False
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,29,H,-2.3932206630706787,-6.652792453765869,2.0889194011688232,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,30,H,1.5421218872070312,-6.558925628662109,1.802405595779419,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,31,H,1.0079355239868164,-7.366178035736084,-0.43927258253097534,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,32,C,-0.5639087557792664,-6.380578994750977,0.1670108288526535,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,33,C,-0.4496706426143646,-6.596472263336182,1.6492751836776733,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,34,C,-1.541159987449646,-6.727885723114014,2.4566152095794678,0.9599622360308971,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,35,C,0.8210861086845398,-6.934391975402832,3.670642137527466,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,36,C,0.756217896938324,-6.671565532684326,2.2872867584228516,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,37,N,0.12602975964546204,-7.413111209869385,-0.6478630304336548,0.9599387507847789,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,38,O,-2.1834640502929688,-6.962552070617676,-2.613503932952881,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,39,H,-2.2321572303771973,2.733863592147827,-6.566985607147217,0.9600008818185716,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,40,H,-2.010457754135132,2.3114640712738037,-4.317667007446289,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,41,H,1.826789379119873,2.349010705947876,-4.591728687286377,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,42,H,1.7031854391098022,2.8277299404144287,-6.853499412536621,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,43,H,0.2603808641433716,-0.3918928802013397,-3.9103426933288574,0.9599577779189618,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,44,C,-0.288607120513916,2.7901833057403564,-7.006629943847656,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,45,C,-1.380096435546875,2.6587703227996826,-6.199289798736572,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,46,C,-1.238268256187439,2.433490514755249,-4.830300331115723,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,47,C,0.982149600982666,2.452263832092285,-4.985262870788574,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,48,C,0.9172813892364502,2.715090274810791,-6.368618011474609,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,49,N,-0.0669076144695282,2.367784023284912,-4.2110090255737305,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,50,Zn,0.12493480741977692,2.2269840240478516,-2.0524706840515137,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,51,Cr,-3.3560445308685303,1.5229848623275757,-1.467824935913086,0.9600376711384548,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,52,H,-1.131402850151062,0.5749326348304749,0.46537089347839355,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,53,H,0.17581462860107422,0.34026625752449036,1.308983325958252,0.9599498532828498,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,54,H,-1.3392870426177979,3.01546311378479,0.6873852014541626,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,55,H,-0.18832536041736603,-5.517006874084473,-0.05747954174876213,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,56,H,-2.2321572303771973,2.733863592147827,2.8520143032073975,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,57,H,-2.010457754135132,2.3114640712738037,5.101333141326904,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,58,H,1.826789379119873,2.349010705947876,4.827271461486816,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,59,H,1.7031854391098022,2.8277299404144287,2.565500497817993,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,60,H,1.1689990758895874,2.020477533340454,0.32382237911224365,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,61,H,1.3071831464767456,-0.43882614374160767,-0.5885960459709167,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,62,H,-0.018395472317934036,-1.2742384672164917,-0.4454352855682373,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,63,H,1.5564607381820679,-0.46698611974716187,-3.0351779460906982,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,64,H,0.2603808641433716,-0.3918928802013397,5.508656978607178,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,65,H,2.4068102836608887,-2.663463592529297,-2.9146480560302734,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,66,H,2.138885498046875,-4.935034275054932,-2.679722309112549,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,67,H,-1.6915969848632812,-4.578341484069824,-2.7597897052764893,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,68,H,-1.5206403732299805,-2.297384023666382,-3.052273750305176,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,69,H,-0.9632608294487,-0.1384531706571579,-2.0570459365844727,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,70,C,-0.16656555235385895,0.603092610836029,0.4385092556476593,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,71,C,-0.40284523367881775,3.0060765743255615,0.9301058053970337,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,72,C,-0.288607120513916,2.7901833057403564,2.412370204925537,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,73,C,-1.380096435546875,2.6587703227996826,3.219710111618042,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,74,C,-1.238268256187439,2.433490514755249,4.588699817657471,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,75,C,0.982149600982666,2.452263832092285,4.433737277984619,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,76,C,0.9172813892364502,2.715090274810791,3.050381898880005,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,77,C,0.3436344563961029,-0.3918928802013397,-0.6309816837310791,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,78,C,0.6159923672676086,-0.6922658681869507,-3.0615010261535645,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,79,C,0.4724406898021698,-2.184744119644165,-2.968390703201294,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,80,C,1.5473405122756958,-3.0201563835144043,-2.884172201156616,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,81,C,1.3779703378677368,-4.399994850158691,-2.763583183288574,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,82,C,-0.8387429714202881,-4.202875137329102,-2.8171253204345703,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,83,C,-0.7453665137290955,-2.8042633533477783,-2.96586537361145,0.96002418112446,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,84,N,0.28709328174591064,1.9735443592071533,0.115231953561306,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,85,N,-0.0669076144695282,2.367784023284912,5.207991123199463,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,86,N,-0.07893910259008408,0.049279943108558655,-1.978294014930725,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,87,N,0.19517427682876587,-5.000741004943848,-2.777724266052246,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,88,O,-2.0224006175994873,2.4241037368774414,-1.850408911705017,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,89,O,2.27178692817688,2.001704216003418,-2.228564739227295,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,90,Zn,0.12493480741977692,2.2269840240478516,7.36652946472168,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,91,H,1.5564607381820679,-0.46698611974716187,6.383821964263916,1.0,True
1,finetune_000078_v00,finetune_000078,ZnCrH18C14(N2O)2,92,H,2.4068102836608887,-2.663463592529297,6.50435209274292,1.0,True
